doc_name,section_no,page_no,error_code,content_type,severity,is_safety,ref_section,content
R30iA_Maintenance,3.5,86,SRVO-205,TROUBLESHOOTING,MEDIUM,false,,"(68) SRVO-205 Fence open (SVEMG abnormal) (Explanation) The E-stop line was not disconnected when the switch connected to the safety fence contacts on the E-stop board was pressed. Terminal connection: Between EAS1 and EAS11 and between EAS2 and EAS21 on the TBOP7 terminal board. (Action 1) Check the switches and cables connected between terminals on the E-stop board (between EAS1 and EAS11 and between EAS2 and EAS21 on TBOP7). If a defective cable or switch is found, replace it. Before executing the (Action 2), perform a complete controller back-up to save all your programs and settings. (Action 2) Replace the main board. (Action 3) Replace the servo amplifier. (Action 4) Replace the E-stop unit. Servo amplifier E-stop unit (E-stop board)"
R30iA_Maintenance,3.5,86,SRVO-205,TROUBLESHOOTING,MEDIUM,false,,Fig.3.5 (x2) SRVO-205 Fence open (SVEMG abnormal) - 49 -
R30iA_Maintenance,3.5,87,SRVO-206,TROUBLESHOOTING,MEDIUM,false,,"(69) SRVO-206 DEADMAN switch (SVEMG abnormal) (Explanation) When the teach pendant was enabled, the DEADMAN switch was released or pressed strongly, but the E-stop line was not disconnected. (Action 1) Replace the teach pendant. (Action 2) Check the teach pendant cable. If it is inferior, replace the cable. Before executing the (Action 3), perform a complete controller back-up to save all your programs and settings. (Action 3) Replace the main board. (Action 4) Replace the servo amplifier. (Action 5) Replace the E-stop unit. Teach pendant E-stop unit Servo amplifier"
R30iA_Maintenance,3.5,87,SRVO-206,TROUBLESHOOTING,MEDIUM,false,,Fig.3.5 (y) SRVO-206 DEADMAN switch (SVEMG abnormal)
R30iA_Maintenance,3.5,87,SRVO-214,TROUBLESHOOTING,MEDIUM,false,3.6,"(70) SRVO-214 Fuse blown (Servo amplifier) (Explanation) A fuse in the servo amplifier has blown. In case that FS2 or FS3 is blown (Action 1) A fuse is blown, eliminate the cause, and then replace the fuse. (See Section 3.6 in the Part II, “MAINTENANCE”.) (Action 2) Replace the servo amplifier."
R30iA_Maintenance,3.5,87,SRVO-216,TROUBLESHOOTING,MEDIUM,false,,"(71) SRVO-216 OVC (total) (Robot: i) (Explanation) The current (total current for six axes) flowing through the motor is too large. (Action 1) Slow the motion of the robot where possible. Check the robot operation conditions. If the robot is used with a condition exceeding the duty or load weight robot rating, reduce the load condition value to the specification range. (Action 2) Check the input voltage to the controller is within the rated voltage and no phase is lack. In addition, check the setting of the transformer is correct. (Action 3) Replace the servo amplifier. - 50 -"
R30iA_Maintenance,3.5,88,SRVO-214,TROUBLESHOOTING,MEDIUM,false,,Fig.3.5 (z) SRVO-214 Fuse blown (servo amplifier)
R30iA_Maintenance,3.5,88,SRVO-216,TROUBLESHOOTING,MEDIUM,false,,SRVO-216 OVC (total)
R30iA_Maintenance,3.5,88,SRVO-218,TROUBLESHOOTING,MEDIUM,false,,"(72) SRVO-218 Ext.E-stop/ServoDisconnect (Explanation) The switch connected across EES1 – EES11 and EES2 – EES21 on the TBOP7 terminal board on the E-stop board was pressed. (Action 1) When the external emergency stop button is connected, release the button. (Action 2) Check the switch and cable connected to EES1 – EES11 and EES2 – EES21 on TBOP7 terminal board. If the cable is abnormal, replace it. (Action 3) When this signal is not used, establish the short circuits between the contacts (between EES1 and EES11 and between EES2 and EES21) on the terminal block of the E-stop unit. (Action 4) Replace the teach pendant. (Action 5) Check the teach pendant cable. If this inferior, replace the cable. (Action 6) Replace the E-stop unit. E-stop unit - 51 -"
R30iA_Maintenance,3.5,89,SRVO-218,TROUBLESHOOTING,MEDIUM,false,,Fig.3.5 (aa) SRVO-218 Ext.E-stop/ServoDisconnect
R30iA_Maintenance,3.5,89,SRVO-220,TROUBLESHOOTING,MEDIUM,false,,"(73) SRVO-220 SDI fuse blown (Explanation) A fuse (FUSE3) on the main board has blown. (Action 1) Check whether the fuse (FUSE3) on the main board has blown. If the fuse has blown, 24SDI may be short-circuited to 0V. Take Action 2. (Action 2) Remove the cause of the 24SDI ground-fault, and then check that FUSE3 does not blow. Disconnect the following on the main board, and then turn on the power. - CRMA15 - CRMA16 If FUSE3 does not blow in this state, 24SDI and 0V may be short-circuited at any of the above locations. Determine the faulty location, and then take appropriate action. If FUSE3 still blows after the above are disconnected, take Action 3. (Action 3) Disconnect CRS30. If FUSE3 still blows, replace the main board. (Action 4) Replace the cable between the E-stop unit and servo amplifier. (Action 5) Replace the cable between the main board and the E-stop unit. (Action 6) Replace the E-stop unit. (Action 7) Replace the servo amplifier E-stop unit Servo amplifier Main board"
R30iA_Maintenance,3.5,89,SRVO-220,TROUBLESHOOTING,MEDIUM,false,,Fig.3.5 (ab) SRVO-220 SDI fuse blown - 52 -
R30iA_Maintenance,3.5,90,SRVO-221,TROUBLESHOOTING,MEDIUM,false,,"(74) SRVO-221 Lack of DSP (Group: i Axis: j) (Explanation) A controlled axis card corresponding to the set number of axes is not mounted. (Action 1) Check whether the set number of axes is valid. If the number is invalid, set the correct number. (Action 2) Replace the axis control card with a card corresponding to the set number of axes."
R30iA_Maintenance,3.5,90,SRVO-223,TROUBLESHOOTING,MEDIUM,false,,"(75) SRVO-223 DSP dry run (a b) (Explanation) Servo system initialization was stopped because of a hardware failure or improver software setting. The controller has been started in the DSP dry run mode. (Action 1) When the value is 1, 5, or 6: An incorrect setting is made. Check whether the dry run mode is set and check whether the setting of the hard start axis is correct. (Action 2) When the value is 2, 3, 4, or 7: Replace the servo card. (Action 3) When the value is 8 or 10: Take action for an FSSB initialization error that has occurred at the same time. (Action 4) When the value is 9: Take the following action: Check whether the servo amplifier is connected. Replace the optical cable used for servo amplifier connection. Replace the servo amplifier Servo amplifier Main board Axis control card (Main board)"
R30iA_Maintenance,3.5,90,SRVO-221,TROUBLESHOOTING,MEDIUM,false,,Fig.3.5 (ac) SRVO-221 Lack of DSP
R30iA_Maintenance,3.5,90,SRVO-223,TROUBLESHOOTING,MEDIUM,false,,SRVO-223 DSP dry run (a b) - 53 -
R30iA_Maintenance,3.5,91,SRVO-230,TROUBLESHOOTING,MEDIUM,false,,"(76) SRVO-230 Chain 1 abnormal a,b"
R30iA_Maintenance,3.5,91,SRVO-231,TROUBLESHOOTING,MEDIUM,false,,"SRVO-231 Chain 2 abnormal a,b (Explanation) A mismatch occurred between duplicate safety signals."
R30iA_Maintenance,3.5,91,SRVO-230,TROUBLESHOOTING,MEDIUM,false,,"SRVO-230 is issued if such a mismatch that a contact connected on the chain 1 side (between EES1 and EES11, between EAS1 and EAS11, between SD4 and SD41, and so forth) is closed, and a contact on the chain 2 side (between EES2 and EES21, between EAS2 and EAS21, between SD5 and SD51, and so forth) is open"
R30iA_Maintenance,3.5,91,SRVO-231,TROUBLESHOOTING,MEDIUM,false,,"occurs. SRVO-231 is issued if such a mismatch that a contact on the chain 1 side is open, and a contact on the chain 2 sides is closed occurs. If a chain error is detected, correct the cause of the alarm then reset the alarm according to the method described later. (Action) Check the alarms issued at the same time in order to identify with which signal the mismatch occurred."
R30iA_Maintenance,3.5,91,SRVO-266,TROUBLESHOOTING,HIGH,false,,SRVO-266 through SRVO-275 and SRVO-370 through SRVO-385 are issued at the same time. Take the action(s) described for each item.
R30iA_Maintenance,3.5,91,SRVO-266,SAFETY,HIGH,true,,"WARNING If this alarm is issued, do not reset the chain error alarm until the failure is identified and repaired. If robot use is continued with one of the duplicate circuits being faulty, safety may not be guaranteed when the other circuit fails. Servo amplifier E-stop unit"
R30iA_Maintenance,3.5,91,SRVO-230,TROUBLESHOOTING,MEDIUM,false,,Fig.3.5 (ad) SRVO-230 Chain 1 (+24V) abnormal
R30iA_Maintenance,3.5,91,SRVO-231,TROUBLESHOOTING,HIGH,false,,SRVO-231 Chain 2 (0V) abnormal
R30iA_Maintenance,3.5,91,SRVO-231,SAFETY,HIGH,true,,"CAUTION 1 The state of this alarm is preserved by software. After correcting the cause of the alarm, reset the chain error alarm according to the chain error reset procedure described later. 2 Until a chain error is reset, no ordinary reset operation must be performed. If an ordinary reset operation is performed before chain error resetting, the"
R30iA_Maintenance,3.5,91,SRVO-237,TROUBLESHOOTING,MEDIUM,false,,"message ""SRVO-237 Chain error cannot be reset"" is displayed on the teach pendant. - 54 -"
R30iA_Maintenance,3.5,92,SRVO-233,TROUBLESHOOTING,MEDIUM,false,,"(77) SRVO-233 TP disabled in T1, T2/Door open (Explanation) Teach pendant is disabled when the mode switch is T1 or T2. (Action 1) Enable the teach pendant in teaching operation. In other case the mode switch should be AUTO mode. (Action 2) Replace the teach pendant. (Action 3) Replace the teach pendant cable. (Action 4) Replace the mode switch. (Action 5) Replace the E-stop unit. (Action 6) Replace the servo amplifier."
R30iA_Maintenance,3.5,92,SRVO-235,TROUBLESHOOTING,MEDIUM,false,,"(78) SRVO-235 Short term Chain abnormal (Explanation) Short term single chain failure condition is detected. ! Cause of this alarm is; - Half release of DEADMAN switch - Half operation of E-stop switch. (Action 1) Cause the same error to occur again, and then perform resetting. (Action 2) Replace the E-stop unit. (Action 3) Replace the servo amplifier. - 55 -"
R30iA_Maintenance,3.5,93,SRVO-233,TROUBLESHOOTING,MEDIUM,false,,"Fig.3.5 (ae) SRVO-233 TP disabled in T1, T2/Door open"
R30iA_Maintenance,3.5,93,SRVO-235,TROUBLESHOOTING,MEDIUM,false,,SRVO-235 Short term Chain abnormal
R30iA_Maintenance,3.5,93,SRVO-251,TROUBLESHOOTING,MEDIUM,false,,(79) SRVO-251 DB relay abnormal (Explanation) An abnormality was detected in the internal relay (DB relay) of the servo amplifier. (Action) Replace the servo amplifier.
R30iA_Maintenance,3.5,93,SRVO-252,TROUBLESHOOTING,MEDIUM,false,,(80) SRVO-252 Current detect abnl (Explanation) An abnormality was detected in the current detection circuit inside the servo amplifier. (Action) Replace the servo amplifier.
R30iA_Maintenance,3.5,93,SRVO-253,TROUBLESHOOTING,MEDIUM,false,,(81) SRVO-253 Amp internal over heat (Explanation) An overheat was detected inside the servo amplifier. (Action) Replace the servo amplifier.
R30iA_Maintenance,3.5,93,SRVO-266,TROUBLESHOOTING,MEDIUM,false,,(82) SRVO-266 FENCE1 status abnormal
R30iA_Maintenance,3.5,93,SRVO-267,TROUBLESHOOTING,MEDIUM,false,,SRVO-267 FENCE2 status abnormal (Explanation) A chain alarm was detected with the EAS (FENCE) signal. (Action 1) Check whether the circuitry connected to the dual input signal (EAS) is faulty. - 56 -
R30iA_Maintenance,3.5,94,SRVO-230,TROUBLESHOOTING,MEDIUM,false,,"1 For the procedure of recovery from this alarm, see the descriptions of SRVO-230"
R30iA_Maintenance,3.5,94,SRVO-231,TROUBLESHOOTING,MEDIUM,false,,"and SRVO-231. 2 If this alarm is issued, do not reset the chain error alarm until the failure is checked and corrected. If robot use is continued with one of the duplicate circuits being faulty, safety may not be guaranteed when the other circuit fails."
R30iA_Maintenance,3.5,94,SRVO-270,TROUBLESHOOTING,MEDIUM,false,,(83) SRVO-270 EXEMG1 status abnormal
R30iA_Maintenance,3.5,94,SRVO-271,TROUBLESHOOTING,HIGH,false,3.2.5,"SRVO-271 EXEMG2 status abnormal (Explanation) A chain alarm was detected with the EES (EXEMG) signal. (Action 1) Check whether the circuitry connected to the dual input signal (EES) is faulty. (Action 2) Check whether the timing of the dual input signal (EES) satisfies the timing specification (See Section 3.2.5, Table 3.2.5 of Part III CONNECTIONS). (Action 3) Check the teach pendant cable. If this inferior, replace the cable. (Action 4) Replace the teach pendant. (Action 5) Check the emergency stop button connection and operation. If trouble is found, replace the emergency stop button. (Action 6) Replace the E-stop unit. Before executing the (Action 7), perform a complete controller back-up to save all your programs and settings. (Action 7) Replace the main board."
R30iA_Maintenance,3.5,94,SRVO-271,SAFETY,HIGH,true,3.2.5,CAUTION
R30iA_Maintenance,3.5,94,SRVO-230,TROUBLESHOOTING,MEDIUM,false,,"1 For the procedure of recovery from this alarm, see the descriptions of SRVO-230"
R30iA_Maintenance,3.5,94,SRVO-231,TROUBLESHOOTING,MEDIUM,false,,"and SRVO-231. 2 If this alarm is issued, do not reset the chain error alarm until the failure is checked and corrected. If robot use is continued with one of the duplicate circuits being faulty, safety may not be guaranteed when the other circuit fails."
R30iA_Maintenance,3.5,94,SRVO-277,TROUBLESHOOTING,MEDIUM,false,,"(84) SRVO-277 Panel E-stop (SVEMG abnormal) (Explanation) The E-stop line was not disconnected although the emergency stop button on the operator's panel was pressed. Before executing the (Action 1), perform a complete controller back-up to save all your programs and settings. (Action 1) Replace the main board. (Action 2) Replace the E-stop unit (Action 3) Replace the servo amplifier. - 57 -"
R30iA_Maintenance,3.5,95,SRVO-251,TROUBLESHOOTING,MEDIUM,false,,Fig.3.5 (af) SRVO-251 DB relay abnormal
R30iA_Maintenance,3.5,95,SRVO-252,TROUBLESHOOTING,MEDIUM,false,,SRVO-252 Current detect abnl
R30iA_Maintenance,3.5,95,SRVO-253,TROUBLESHOOTING,MEDIUM,false,,SRVO-253 Amp internal over heat
R30iA_Maintenance,3.5,95,SRVO-266,TROUBLESHOOTING,MEDIUM,false,,SRVO-266 FENCE1 status abnormal
R30iA_Maintenance,3.5,95,SRVO-267,TROUBLESHOOTING,MEDIUM,false,,SRVO-267 FENCE2 status abnormal
R30iA_Maintenance,3.5,95,SRVO-270,TROUBLESHOOTING,MEDIUM,false,,SRVO-270 EXEMG1 status abnormal
R30iA_Maintenance,3.5,95,SRVO-271,TROUBLESHOOTING,MEDIUM,false,,SRVO-271 EXEMG2 status abnormal
R30iA_Maintenance,3.5,95,SRVO-277,TROUBLESHOOTING,MEDIUM,false,,SRVO-277 Panel E-stop (SVEMG abnormal) - 58 -
R30iA_Maintenance,3.5,96,SRVO-278,TROUBLESHOOTING,MEDIUM,false,,(85) SRVO-278 TP E-stop (SVEMG abnormal) (Explanation) The E-stop line was not disconnected although the emergency stop button on the teach pendant was pressed. (Action 1) Replace the teach pendant. (Action 2) Replace the teach pendant cable. (Action 3) Replace the E-stop unit. (Action 4) Replace the servo amplifier. Teach pendant Emergency stop button E-stop unit Servo amplifier NOTE This alarm may be issued if the emergency stop button is pressed very slowly.
R30iA_Maintenance,3.5,96,SRVO-278,TROUBLESHOOTING,MEDIUM,false,,Fig.3.5 (ag) SRVO-278 TP E-stop (SVEMG abnormal) - 59 -
R30iA_Maintenance,3.5,97,SRVO-291,TROUBLESHOOTING,MEDIUM,false,,"(86) SRVO-291 IPM over heat (G:i A:j) (Explanation) IPM on the servo amplifier is overheated. (Action 1) Check whether the fan for cabinet ventilation is stopped and check whether the vent hole is clogged. If necessary, clean or replace them."
R30iA_Maintenance,3.5,97,SRVO-291,TROUBLESHOOTING,MEDIUM,false,,"(Action 2) If SRVO-291 is issued when the robot operating condition is severe, check the robot operating condition then relax the condition when possible."
R30iA_Maintenance,3.5,97,SRVO-291,TROUBLESHOOTING,MEDIUM,false,,"(Action 3) If SRVO-291 is issued frequently, replace the servo amplifier. Fan unit Servo amplifier"
R30iA_Maintenance,3.5,97,SRVO-291,TROUBLESHOOTING,MEDIUM,false,,Fig.3.5 (ah) SRVO-291 IPM over heat
R30iA_Maintenance,3.5,97,SRVO-300,TROUBLESHOOTING,MEDIUM,false,,(87) SRVO-300 Hand broken/HBK disabled
R30iA_Maintenance,3.5,97,SRVO-302,TROUBLESHOOTING,MEDIUM,false,5.5.3,"SRVO-302 Set Hand broken to ENABLE (Explanation) Although HBK was disabled, the HBK signal was input. (Action 1) Press RESET on the teach pendant to release the alarm. (Action 2) Check whether the hand broken signal is connected to the robot. When the hand broken signal circuit is connected, enable hand broken. (See Subsection 5.5.3 in Part III, “CONNECTIONS”.)"
R30iA_Maintenance,3.5,97,SRVO-335,TROUBLESHOOTING,MEDIUM,false,,"(88) SRVO-335 DCS OFFCHK alarm a, b (Explanation) A failure was detected in the safety signal input circuit. Before executing the (Action 1), perform a complete controller back-up to save all your programs and settings. (Action 1) Replace the main board."
R30iA_Maintenance,3.5,97,SRVO-348,TROUBLESHOOTING,MEDIUM,false,,"(89) SRVO-348 DCS MCC OFF alarm a, b (Explanation) A command was issued to turn off the magnetic contactor, but the magnetic contactor was not turned off. - 60 -"
R30iA_Maintenance,3.5,98,SRVO-349,TROUBLESHOOTING,MEDIUM,false,,"(90) SRVO-349 DCS MCC ON alarm a, b (Explanation) A command was issued to turn on the magnetic contactor, but the magnetic contactor was not turned on. (Action 1) Replace the E-stop unit. Before executing the (Action 2), perform a complete controller back-up to save all your programs and settings. (Action 2) Replace the main board. (Action 3) Replace the servo amplifier. E-stop unit Main board (E-stop board) (Main board)"
R30iA_Maintenance,3.5,98,SRVO-335,TROUBLESHOOTING,MEDIUM,false,,"Fig.3.5 (ai) SRVO-335 DCS OFFCHK alarm a, b"
R30iA_Maintenance,3.5,98,SRVO-348,TROUBLESHOOTING,MEDIUM,false,,"SRVO-348 DCS MCC OFF alarm a, b"
R30iA_Maintenance,3.5,98,SRVO-349,TROUBLESHOOTING,MEDIUM,false,,"SRVO-349 DCS MCC ON alarm a, b"
R30iA_Maintenance,3.5,98,SRVO-370,TROUBLESHOOTING,MEDIUM,false,,"(91) SRVO-370 SVON1 status abnormal a, b"
R30iA_Maintenance,3.5,98,SRVO-371,TROUBLESHOOTING,MEDIUM,false,,"SRVO-371 SVON2 status abnormal a, b (Explanation) A chain alarm was detected with the main board internal signal (SVON). (Action) Replace the main board. - 61 -"
R30iA_Maintenance,3.5,99,SRVO-230,TROUBLESHOOTING,MEDIUM,false,,"1 For the procedure of recovery from this alarm, see the descriptions of SRVO-230"
R30iA_Maintenance,3.5,99,SRVO-231,TROUBLESHOOTING,MEDIUM,false,,"and SRVO-231. 2 If this alarm is issued, do not reset the chain error alarm until the failure is checked and corrected. If robot use is continued with one of the duplicate circuits being faulty, safety may not be guaranteed when the other circuit fails. Main board (Main board)"
R30iA_Maintenance,3.5,99,SRVO-370,TROUBLESHOOTING,MEDIUM,false,,"Fig.3.5 (aj) SRVO-370 SVON1 status abnormal a, b"
R30iA_Maintenance,3.5,99,SRVO-371,TROUBLESHOOTING,MEDIUM,false,,"SRVO-371 SVON2 status abnormal a, b"
R30iA_Maintenance,3.5,99,SRVO-372,TROUBLESHOOTING,MEDIUM,false,,"(92) SRVO-372 OPEMG1 status abnormal a, b"
R30iA_Maintenance,3.5,99,SRVO-373,TROUBLESHOOTING,MEDIUM,false,,"SRVO-373 OPEMG2 status abnormal a, b (Explanation) A chain alarm was detected with the E-stop switch on the operator's panel. (Action 1) Check the emergency stop button connection and operation. If trouble is found, replace the emergency stop button. (Action 2) Replace the E-stop board. Before executing the (Action 3), perform a complete controller back-up to save all your programs and settings. (Action 3) Replace the main board. - 62 -"
R30iA_Maintenance,3.5,100,SRVO-230,TROUBLESHOOTING,MEDIUM,false,,"1 For the procedure of recovery from this alarm, see the descriptions of SRVO-230"
R30iA_Maintenance,3.5,100,SRVO-231,TROUBLESHOOTING,MEDIUM,false,,"and SRVO-231. 2 If this alarm is issued, do not reset the chain error alarm until the failure is checked and corrected. If robot use is continued with one of the duplicate circuits being faulty, safety may not be guaranteed when the other circuit fails. Emergency stop button (E-stop board) Teach pendant E-stop board"
R30iA_Maintenance,3.5,100,SRVO-372,TROUBLESHOOTING,MEDIUM,false,,"Fig.3.5 (ak) SRVO-372 OPEMG1 status abnormal a, b"
R30iA_Maintenance,3.5,100,SRVO-374,TROUBLESHOOTING,MEDIUM,false,,"(93) SRVO-374 MODE11 status abnormal a, b"
R30iA_Maintenance,3.5,100,SRVO-375,TROUBLESHOOTING,MEDIUM,false,,"SRVO-375 MODE12 status abnormal a, b"
R30iA_Maintenance,3.5,100,SRVO-376,TROUBLESHOOTING,MEDIUM,false,,"SRVO-376 MODE21 status abnormal a, b"
R30iA_Maintenance,3.5,100,SRVO-377,TROUBLESHOOTING,MEDIUM,false,,"SRVO-377 MODE22 status abnormal a, b (Explanation) A chain alarm was detected with the mode switch signal. (Action 1) Check the mode switch connection and operation. If trouble is found, replace the mode switch. Before executing the (Action 2), perform a complete controller back-up to save all your programs and settings. (Action 2) Replace the main board. (Action 3) Replace the E-stop board. - 63 -"
R30iA_Maintenance,3.5,101,SRVO-230,TROUBLESHOOTING,MEDIUM,false,,"1 For the procedure of recovery from this alarm, see the descriptions of SRVO-230"
R30iA_Maintenance,3.5,101,SRVO-231,TROUBLESHOOTING,MEDIUM,false,,"and SRVO-231. 2 If this alarm is issued, do not reset the chain error alarm until the failure is checked and corrected. If robot use is continued with one of the duplicate circuits being faulty, safety may not be guaranteed when the other circuit fails. Mode switch E-stop board (E-stop board)"
R30iA_Maintenance,3.5,101,SRVO-374,TROUBLESHOOTING,MEDIUM,false,,"Fig.3.5 (al) SRVO-374 MODE11 status abnormal a, b"
R30iA_Maintenance,3.5,101,SRVO-375,TROUBLESHOOTING,MEDIUM,false,,"SRVO-375 MODE12 status abnormal a, b"
R30iA_Maintenance,3.5,101,SRVO-376,TROUBLESHOOTING,MEDIUM,false,,"SRVO-376 MODE21 status abnormal a, b"
R30iA_Maintenance,3.5,101,SRVO-377,TROUBLESHOOTING,MEDIUM,false,,"SRVO-377 MODE22 status abnormal a, b - 64 -"
R30iA_Maintenance,3.5,102,SRVO-220,TROUBLESHOOTING,MEDIUM,false,,"FUSE3 An alarm (SRVO-220) is displayed on 1. 24SDI and 0 V may be short-circuited. Check the peripheral the teach pendant. device cable for any abnormality, and replace it if necessary. 2. Disconnect CRS30. If FUSE3 still blows, replace the main board. 3. Replace the cable between the emergency stop unit and the servo amplifier. 4. Replace the cable between the main board and the emergency stop unit. 5. Replace the emergency stop unit. 6. Replace the servo amplifier. FUSE3 (1A) FUSE1 (5A) Fig.3.6 (a) Fuses on the main board - 65 -"
R30iA_Maintenance,3.5,103,SRVO-214,TROUBLESHOOTING,MEDIUM,false,,"FS2 The Fuse Blown (Amp) alarm (SRVO-214), 1 Check +24VF used by the end effector for a ground"
R30iA_Maintenance,3.5,103,SRVO-006,TROUBLESHOOTING,MEDIUM,false,,"Hand broken (SRVO-006), and ROBOT fault."
R30iA_Maintenance,3.5,103,SRVO-005,TROUBLESHOOTING,MEDIUM,false,,OVER TRAVEL (SRVO-005) are displayed 2 Check the robot connection cable and the robot’s on the teach pendant. internal cable. 3 Replace the servo amplifier.
R30iA_Maintenance,3.5,103,SRVO-214,TROUBLESHOOTING,MEDIUM,false,,"FS3 The Fuse Blown (Amp) alarm (SRVO-214) 1 Check the regenerative resistor, and replace it if"
R30iA_Maintenance,3.5,103,SRVO-043,TROUBLESHOOTING,HIGH,false,,"and DCAL (SRVO-043) are displayed on the required. teach pendant. 2 Check the additional axis amplifier and it’s wiring, and replace them if required. 3 Replace the servo amplifier. Check that the voltage is not higher than 50V. D7 CRR88 !""# $%&""# $%&"" Fig.3.6 (b) Fuses on the servo amplifier"
R30iA_Maintenance,3.5,103,SRVO-043,SAFETY,HIGH,true,,"WARNING Before touching the servo amplifier, check the DC link voltage with the screws located above the LED ""D7"". By using a DC voltage tester, check that the voltage is 50 V or less. - 66 -"
R30iA_Maintenance,3.5,104,SRVO-218,TROUBLESHOOTING,MEDIUM,false,,"FUSE1 Alarm (SRVO-218) is 1. If an alarm is issued when the fuse has not blown, check the voltages displayed on the teach of EXT24V and EXT0V (TBOP6). If external 24V or 0V is not used, pendant, and the LED (red) checkthe jumper pin between EXT24V and INT24V or between EXT0V on the emergency stop and INT0V. board lights.# 2. Check the +24EXT line (emergency stop line) for a short circuit or connection to ground. 3. Replace the emergency stop board. FUSE2 The display on the teach 1. Check teach pendant cable for any abnormality, and replace it if pendant disappears, and necessary. the LED (red) on the 2. Check teach pendant for any abnormality, and replace it if necessary. emergency stop board 3. Replace the emergency stop board. lights. FUSE3 An alarm relating to an 1. Check the connections on TBOP7. input signal that causes an 2. Check the cable between the emergency stop board and the main emergency stop is issued, board for any abnormality, and replace it if necessary. and the LED (red) on the 3. Replace the main board. emergency stop board 4. Replace the emergency stop board. lights. FU1, FU2 The fan stops. 1. Check the fan cable for any abnormality, and replace it if necessary. The teach pendant can not 2. Replace the fan unit. be operated. 3. Replace the emergency stop board. FU2 (0.5A) FU1 (0.5A) FUSE3 (2A) FU1 (0.5A) FU2 (0.5A) LED (Red) FUSE1 (1A) FUSE3 (2A) FUSE2 (1A) LED (Red) FUSE1 (1A) FUSE2 (1A) (Edition 01A) (Edition 02B or later) Fig.3.6 (c) Fuses on the E-stop board - 67 -"
R30iA_Maintenance,3.5,227,SRVO-006,TROUBLESHOOTING,MEDIUM,false,,2 Enable OPEN Yes Impossible SRVO-006 3 Disable CLOSE Yes (*2) Possible None
R30iA_Maintenance,3.5,227,SRVO-300,TROUBLESHOOTING,MEDIUM,false,,"4 Disable OPEN No Possible At cold start, SRVO-300 NOTE 1 Robot end effector connector CLOSE OPEN 24V 24V XHBK XHBK 2 The moment the HBK circuit is closed, HBK detection becomes enabled. When the HBK circuit is opened again, alarm ""Servo 300"" or ""Servo 302"" occurs, causing the robot to stop. 3 If the power is turned off and on again under the condition stated in *2, status 4 is entered, so the alarm condition is removed. - 190 -"
